s_m,x_m,y_m
64.21502796239257,-13.095960080334702,27.223200511693758
65.23439399239093,-14.152839788270466,26.995683906087304
66.2537600223893,-15.206275731520847,26.744440956506285
67.27312605238767,-16.255880321186797,26.46897107133621
68.29249208238603,-17.301213535629945,26.17028035266033
69.3118581123844,-18.341830633354416,25.849510531171866
70.33122414238277,-19.377286872864328,25.507803337564006
71.35059017238113,-20.407137512663816,25.146300502529968
72.36995620237951,-21.430937811257014,24.766143756762958
73.38932223237788,-22.4482437173665,24.36833299317034
74.40868826237624,-23.45861894335297,23.952272700780956
75.42805429237461,-24.461632089550598,23.516362905026355
76.44742032237298,-25.456851832499446,23.05898797125955
77.46678635237134,-26.44384684873957,22.57853226483356
78.48615238236971,-27.42218581481104,22.073380151101397
79.50551841236808,-28.391420699090823,21.541939858216445
80.52488444236644,-29.350582791075034,20.983363254199894
81.54425047236481,-30.298093327921183,20.3976734911928
82.56361650236317,-31.232338823204117,19.78494331397643
83.58298253236154,-32.151705790498674,19.14524546733208
84.60234856235991,-33.05458074337971,18.478652696041046
85.62171459235829,-33.939362327232985,17.785048669857705
86.64108062235665,-34.80456465758409,17.062517449234328
87.66044665235502,-35.64876576908568,16.30814691105753
88.67981268235339,-36.470544373489076,15.519014379588603
89.69917871235175,-37.26847918254564,14.692197179088819
90.71854474235012,-38.04105541535394,13.82484291997545
91.73791077234849,-38.78446458708348,12.915823579526334
92.75727680234685,-39.49252191147118,11.965797597251491
93.77664283234522,-40.15893258361898,10.975506122763942
94.79600886234358,-40.77740179862881,9.945690305676703
95.81537489234195,-41.34192320821603,8.877367491021113
96.83474092234032,-41.84858354688583,7.773559137618249
97.8541069523387,-42.29439270778604,6.6381706229639965
98.87347298233706,-42.676364627284435,5.475111195912309
99.89283901233543,-42.99145545544625,4.2882838379881285
100.9122050423338,-43.23545416959733,3.081464942663756
101.93157107233216,-43.40306601275111,1.8583133648402255
102.95093710233053,-43.48895515808851,0.6224835051077894
103.9703031323289,-43.48801777482809,-0.6222323231545642
104.98966916232726,-43.40007969229663,-1.8691113118057816
106.00903519232563,-43.229680741890284,-3.1086283584148484
107.02840122232399,-42.981549592377526,-4.331146103941101
108.04776725232236,-42.660420979663606,-5.527187339540811
109.06713328232073,-42.27117524271737,-6.691118244169297
110.08649931231909,-41.81884177136757,-7.82123939377706
111.10586534231747,-41.30845671225728,-8.916029719476086
112.12523137231584,-40.74505517823679,-9.97397080466657
113.1445974023142,-40.133472610276705,-10.994056508865452
114.16396343231257,-39.47810816699709,-11.976400013092023
115.18332946231094,-38.78330337695433,-12.921262353463165
116.2026954923093,-38.05339976870476,-13.828904566095753
117.22206152230767,-37.29267218165345,-14.69960205828823
118.24142755230604,-36.504014864430154,-15.533927747808276
119.2607935823044,-35.68902160535554,-16.332734795174513
120.28015961230277,-34.84923554765584,-17.09688727467238
121.29952564230113,-33.98619983455727,-17.82724926058733
122.3188916722995,-33.10146029150638,-18.524688178393077
123.33825770229787,-32.196798972392266,-19.19036659933186
124.35762373229625,-31.274415554145076,-19.82596887632513
125.37698976229461,-30.336552409501486,-20.433232706787827
126.39635579229298,-29.38545191119812,-21.013895788134906
127.41572182229135,-28.423356431971634,-21.56969581778133
128.4350878522897,-27.45245295350877,-22.102319516048446
129.45445388228808,-26.47373267234751,-22.612353106849497
130.47381991228644,-25.487032900090092,-23.099320878993037
131.4931859422848,-24.492143940673802,-23.562703859530664
132.51255197228318,-23.488856098035896,-24.00198307551399
133.53191800228154,-22.47695967611366,-24.41663955399463
134.5512840322799,-21.456253008834256,-24.806165756596055
135.57065006227828,-20.427060224264956,-25.170802867038375
136.59001609227664,-19.390546788406496,-25.511990120243738
137.609382122275,-18.347953711088472,-25.831274324288128
138.62874815227337,-17.300522002140482,-26.13020228724756
139.64811418227174,-16.24949267139213,-26.410320817198034
140.6674802122701,-15.196106728673007,-26.67317672221556
141.68684624226847,-14.141504109553,-26.920180525849844
142.70621227226684,-13.085897695841203,-27.151492749098225
143.72557830226523,-12.029002199841676,-27.366602200939674
144.7449443322636,-10.970527552615982,-27.564991243515145
145.76431036226197,-9.910183685225602,-27.74614223896559
146.78367639226033,-8.84768052873204,-27.909537549431967
147.8030424222587,-7.7827280141968,-28.054659537055237
148.82240845225706,-6.715092540436502,-28.18103738233692
149.84177448225543,-5.644990487962699,-28.288573353130932
150.8611405122538,-4.572853444649645,-28.377348149316422
151.88050654225216,-3.49911433947198,-28.447443582701336
152.89987257225053,-2.4242061014043426,-28.498941465093594
153.9192386022489,-1.3485616594213716,-28.53192360830114
154.93860463224726,-0.2726139424977077,-28.546471824131896
155.95797066224563,0.8032179710978857,-28.542655316081536
156.977336692244,1.8786282335863163,-28.520440213810772
157.99670272224236,2.953366334413336,-28.479742273445765
159.01606875224073,4.027182138898211,-28.42047690895465
160.0354347822391,5.099825512360202,-28.342559534305543
161.05480081223746,6.1710463201185775,-28.24590556346656
162.07416684223583,7.240594427492598,-28.130430410405832
163.0935328722342,8.308226498853852,-27.996081436341225
164.11289890223256,9.373764296369597,-27.843111882698505
165.13226493223092,10.437065787634848,-27.67194511223629
166.1516309622293,11.497989329684236,-27.48300631760422
167.17099699222766,12.556393279552394,-27.276720691451946
168.19036302222602,13.61213599427395,-27.053513426429095
169.2097290522244,14.66507583088354,-26.813809715185318
170.22909508222278,15.71505488836806,-26.557902712046904
171.24846111222115,16.761791246316232,-26.28507835856632
172.26782714221952,17.80494585032911,-25.99415858757503
173.28719317221788,18.844179341617718,-25.68396285982753
174.30655920221625,19.87915236139309,-25.353310636078305
175.32592523221462,20.909525550866245,-25.00102137708185
176.34529126221298,21.93495859443621,-24.625915463864683
177.36465729221135,22.954909202245922,-24.2270075384536
178.3840233222097,23.968384879643406,-23.803745254663564
179.40338935220808,24.97433228235389,-23.355634792127738
180.42275538220645,25.971698066102604,-22.88218233047927
181.4421214122048,26.95942888661479,-22.382894049351318
182.46148744220318,27.936471399615684,-21.857276128377023
183.48085347220155,28.90174415476281,-21.30493917682691
184.5002195021999,29.85404235535108,-20.725952104152753
185.51958553219828,30.7921273774044,-20.120509506888567
186.53895156219664,31.71476059603666,-19.48880598494971
187.558317592195,32.620703386361704,-18.83103613825153
188.57768362219338,33.508719012609575,-18.14738827897526
189.59704965219174,34.377864211506825,-17.43707392546151
190.6164156821901,35.22780442698206,-16.697278575034506
191.63578171218848,36.05828076785301,-15.924935882005794
192.65514774218684,36.86903434293744,-15.116979500686929
193.6745137721852,37.659806261053056,-14.27034308538946
194.69387980218357,38.428619896471275,-13.38248139642345
195.71324583218197,39.16573907400108,-12.453203194476531
196.73261186218033,39.85923757872416,-11.4829816285968
197.7519778921787,40.49718906651785,-10.472289887028804
198.77134392217707,41.06780110763833,-9.421640805040784
199.79070995217543,41.569584740028105,-8.33459768813913
200.8100759821738,42.0184836523482,-7.219884995706578
201.82944201217217,42.43212608462185,-6.086725919586757
202.8488080421705,42.82814027687226,-4.944343651623336
